latitude, longitude, timestamp
39.5357374, -122.338085, 2022-05-13T19:37:49.538896Z
39.5357361, -122.3380867, 2022-05-13T19:37:49.640000Z
39.5357348, -122.3380883, 2022-05-13T19:37:49.695556Z
39.5357335, -122.3380898, 2022-05-13T19:37:49.751112Z
39.5357322, -122.3380915, 2022-05-13T19:37:49.806668Z
39.535731, -122.3380931, 2022-05-13T19:37:49.862224Z
39.5357299, -122.3380948, 2022-05-13T19:37:49.917780Z
39.5357286, -122.3380965, 2022-05-13T19:37:49.973336Z
39.5357274, -122.3380982, 2022-05-13T19:37:50.028892Z
39.5357264, -122.3381001, 2022-05-13T19:37:50.084448Z
39.5357253, -122.3381018, 2022-05-13T19:37:50.140004Z
39.5357242, -122.3381036, 2022-05-13T19:37:50.195560Z
39.535723, -122.3381055, 2022-05-13T19:37:50.251116Z
39.535722, -122.3381073, 2022-05-13T19:37:50.306672Z
39.5357211, -122.3381093, 2022-05-13T19:37:50.362228Z
39.5357201, -122.3381112, 2022-05-13T19:37:50.417784Z
39.5357191, -122.3381132, 2022-05-13T19:37:50.473340Z
39.5357182, -122.3381152, 2022-05-13T19:37:50.528896Z
39.5357173, -122.3381172, 2022-05-13T19:37:50.584452Z
39.5357165, -122.3381192, 2022-05-13T19:37:50.640008Z
39.5357156, -122.3381213, 2022-05-13T19:37:50.630000Z
39.5357147, -122.3381233, 2022-05-13T19:37:50.685556Z
39.535714, -122.3381254, 2022-05-13T19:37:50.741112Z
39.5357133, -122.3381275, 2022-05-13T19:37:50.796668Z
39.5357125, -122.3381296, 2022-05-13T19:37:50.852224Z
39.5357118, -122.3381318, 2022-05-13T19:37:50.907780Z
39.5357112, -122.338134, 2022-05-13T19:37:50.963336Z
39.5357107, -122.3381362, 2022-05-13T19:37:51.018892Z
39.5357101, -122.3381385, 2022-05-13T19:37:51.074448Z
39.5357096, -122.3381406, 2022-05-13T19:37:51.130004Z
39.5357092, -122.3381429, 2022-05-13T19:37:51.185560Z
39.5357086, -122.3381451, 2022-05-13T19:37:51.241116Z
39.5357082, -122.3381474, 2022-05-13T19:37:51.296672Z
39.5357078, -122.3381497, 2022-05-13T19:37:51.352228Z
39.5357075, -122.338152, 2022-05-13T19:37:51.407784Z
39.5357072, -122.3381544, 2022-05-13T19:37:51.463340Z
39.5357069, -122.3381567, 2022-05-13T19:37:51.518896Z
39.5357067, -122.3381591, 2022-05-13T19:37:51.574452Z
39.5357064, -122.3381615, 2022-05-13T19:37:51.620000Z
39.5357063, -122.3381639, 2022-05-13T19:37:51.675556Z
39.5357062, -122.3381661, 2022-05-13T19:37:51.731112Z
39.5357061, -122.3381685, 2022-05-13T19:37:51.786668Z
39.535706, -122.3381709, 2022-05-13T19:37:51.842224Z
39.535706, -122.3381734, 2022-05-13T19:37:51.897780Z
39.535706, -122.3381758, 2022-05-13T19:37:51.953336Z
39.535706, -122.3381784, 2022-05-13T19:37:52.008892Z
39.5357061, -122.3381809, 2022-05-13T19:37:52.064448Z
39.5357062, -122.3381835, 2022-05-13T19:37:52.120004Z
39.5357063, -122.3381859, 2022-05-13T19:37:52.175560Z
39.5357064, -122.3381884, 2022-05-13T19:37:52.231116Z
39.5357066, -122.3381909, 2022-05-13T19:37:52.286672Z
39.5357067, -122.3381935, 2022-05-13T19:37:52.342228Z
39.5357069, -122.3381959, 2022-05-13T19:37:52.397784Z
39.5357071, -122.3381984, 2022-05-13T19:37:52.453340Z
39.5357074, -122.338201, 2022-05-13T19:37:52.508896Z
39.5357078, -122.3382035, 2022-05-13T19:37:52.564452Z
39.5357081, -122.3382061, 2022-05-13T19:37:52.665000Z
39.5357085, -122.3382087, 2022-05-13T19:37:52.720556Z
39.5357091, -122.3382112, 2022-05-13T19:37:52.776112Z
39.5357095, -122.3382136, 2022-05-13T19:37:52.831668Z
39.5357101, -122.3382161, 2022-05-13T19:37:52.887224Z
39.5357106, -122.3382185, 2022-05-13T19:37:52.942780Z
39.5357112, -122.3382209, 2022-05-13T19:37:52.998336Z
39.5357118, -122.3382234, 2022-05-13T19:37:53.053892Z
39.5357125, -122.3382258, 2022-05-13T19:37:53.109448Z
39.5357131, -122.3382282, 2022-05-13T19:37:53.165004Z
39.5357139, -122.3382307, 2022-05-13T19:37:53.220560Z
39.5357147, -122.3382331, 2022-05-13T19:37:53.276116Z
39.5357156, -122.3382355, 2022-05-13T19:37:53.331672Z
39.5357165, -122.3382379, 2022-05-13T19:37:53.387228Z
39.5357174, -122.3382403, 2022-05-13T19:37:53.442784Z
39.5357183, -122.3382426, 2022-05-13T19:37:53.498340Z
39.5357193, -122.3382448, 2022-05-13T19:37:53.553896Z
39.5357203, -122.3382472, 2022-05-13T19:37:53.609452Z
39.5357214, -122.3382494, 2022-05-13T19:37:53.600000Z
39.5357224, -122.3382517, 2022-05-13T19:37:53.655556Z
39.5357235, -122.3382539, 2022-05-13T19:37:53.711112Z
39.5357247, -122.338256, 2022-05-13T19:37:53.766668Z
39.5357259, -122.3382582, 2022-05-13T19:37:53.822224Z
39.5357271, -122.3382604, 2022-05-13T19:37:53.877780Z
39.5357283, -122.3382625, 2022-05-13T19:37:53.933336Z
39.5357296, -122.3382644, 2022-05-13T19:37:53.988892Z
39.535731, -122.3382665, 2022-05-13T19:37:54.044448Z
39.5357324, -122.3382685, 2022-05-13T19:37:54.100004Z
39.5357338, -122.3382705, 2022-05-13T19:37:54.155560Z
39.5357351, -122.3382723, 2022-05-13T19:37:54.211116Z
39.5357365, -122.3382743, 2022-05-13T19:37:54.266672Z
39.5357382, -122.3382761, 2022-05-13T19:37:54.322228Z
39.5357397, -122.3382781, 2022-05-13T19:37:54.377784Z
39.5357428, -122.3382818, 2022-05-13T19:37:54.433340Z
39.5357444, -122.3382835, 2022-05-13T19:37:54.488896Z
39.5357461, -122.3382852, 2022-05-13T19:37:54.645000Z
39.5357478, -122.3382867, 2022-05-13T19:37:54.700556Z
39.5357496, -122.3382882, 2022-05-13T19:37:54.756112Z
39.5357514, -122.3382896, 2022-05-13T19:37:54.811668Z
39.5357531, -122.3382912, 2022-05-13T19:37:54.867224Z
39.5357549, -122.3382927, 2022-05-13T19:37:54.922780Z
39.5357568, -122.3382941, 2022-05-13T19:37:54.978336Z
39.5357586, -122.3382954, 2022-05-13T19:37:55.033892Z
39.5357604, -122.3382969, 2022-05-13T19:37:55.089448Z
39.5357622, -122.3382983, 2022-05-13T19:37:55.145004Z
39.5357641, -122.3382996, 2022-05-13T19:37:55.200560Z
39.5357659, -122.338301, 2022-05-13T19:37:55.256116Z
39.5357678, -122.3383023, 2022-05-13T19:37:55.311672Z
39.5357696, -122.3383036, 2022-05-13T19:37:55.367228Z
39.5357715, -122.338305, 2022-05-13T19:37:55.422784Z
39.5357733, -122.3383063, 2022-05-13T19:37:55.478340Z
39.5357752, -122.3383075, 2022-05-13T19:37:55.533896Z
39.5357771, -122.3383088, 2022-05-13T19:37:55.589452Z
39.535779, -122.3383101, 2022-05-13T19:37:55.645008Z
39.5357809, -122.3383114, 2022-05-13T19:37:55.635000Z
39.5357829, -122.3383126, 2022-05-13T19:37:55.690556Z
39.5357849, -122.3383138, 2022-05-13T19:37:55.746112Z
39.5357869, -122.338315, 2022-05-13T19:37:55.801668Z
39.5357889, -122.3383163, 2022-05-13T19:37:55.857224Z
39.5357908, -122.3383175, 2022-05-13T19:37:55.912780Z
39.5357927, -122.3383188, 2022-05-13T19:37:55.968336Z
39.5357947, -122.33832, 2022-05-13T19:37:56.023892Z
39.5357968, -122.3383211, 2022-05-13T19:37:56.079448Z
39.5357988, -122.3383224, 2022-05-13T19:37:56.135004Z
39.5358008, -122.3383236, 2022-05-13T19:37:56.190560Z
39.5358027, -122.3383248, 2022-05-13T19:37:56.246116Z
39.5358048, -122.3383259, 2022-05-13T19:37:56.301672Z
39.5358068, -122.3383271, 2022-05-13T19:37:56.357228Z
39.5358088, -122.3383283, 2022-05-13T19:37:56.412784Z
39.5358108, -122.3383296, 2022-05-13T19:37:56.468340Z
39.5358128, -122.3383307, 2022-05-13T19:37:56.523896Z
39.5358148, -122.3383319, 2022-05-13T19:37:56.579452Z
39.5358169, -122.338333, 2022-05-13T19:37:56.625000Z
39.5358188, -122.3383342, 2022-05-13T19:37:56.680556Z
39.5358209, -122.3383353, 2022-05-13T19:37:56.736112Z
39.5358229, -122.3383365, 2022-05-13T19:37:56.791668Z
39.5358249, -122.3383376, 2022-05-13T19:37:56.847224Z
39.5358269, -122.3383388, 2022-05-13T19:37:56.902780Z
39.535829, -122.33834, 2022-05-13T19:37:56.958336Z
39.535831, -122.3383412, 2022-05-13T19:37:57.013892Z
39.535833, -122.3383424, 2022-05-13T19:37:57.069448Z
39.5358351, -122.3383434, 2022-05-13T19:37:57.125004Z
39.5358371, -122.3383446, 2022-05-13T19:37:57.180560Z
39.5358392, -122.3383457, 2022-05-13T19:37:57.236116Z
39.5358412, -122.3383469, 2022-05-13T19:37:57.291672Z
39.5358432, -122.3383481, 2022-05-13T19:37:57.347228Z
39.5358453, -122.3383493, 2022-05-13T19:37:57.402784Z
39.5358474, -122.3383504, 2022-05-13T19:37:57.458340Z
39.5358494, -122.3383515, 2022-05-13T19:37:57.513896Z
39.5358514, -122.3383526, 2022-05-13T19:37:57.569452Z
39.5358535, -122.3383538, 2022-05-13T19:37:57.670000Z
39.5358556, -122.3383548, 2022-05-13T19:37:57.725556Z
39.5358576, -122.338356, 2022-05-13T19:37:57.781112Z
39.5358596, -122.3383571, 2022-05-13T19:37:57.836668Z
39.5358616, -122.3383582, 2022-05-13T19:37:57.892224Z
39.5358637, -122.3383593, 2022-05-13T19:37:57.947780Z
39.5358657, -122.3383604, 2022-05-13T19:37:58.003336Z
39.5358678, -122.3383615, 2022-05-13T19:37:58.058892Z
39.5358699, -122.3383626, 2022-05-13T19:37:58.114448Z
39.535872, -122.3383636, 2022-05-13T19:37:58.170004Z
39.535874, -122.3383647, 2022-05-13T19:37:58.225560Z
39.5358761, -122.3383659, 2022-05-13T19:37:58.281116Z
39.5358782, -122.338367, 2022-05-13T19:37:58.336672Z
39.5358803, -122.338368, 2022-05-13T19:37:58.392228Z
39.5358844, -122.3383701, 2022-05-13T19:37:58.447784Z
39.5358865, -122.3383713, 2022-05-13T19:37:58.503340Z
39.5358886, -122.3383723, 2022-05-13T19:37:58.558896Z
39.5358907, -122.3383733, 2022-05-13T19:37:58.660000Z
39.5358927, -122.3383743, 2022-05-13T19:37:58.715556Z
39.5358948, -122.3383754, 2022-05-13T19:37:58.771112Z
39.5358968, -122.3383766, 2022-05-13T19:37:58.826668Z
39.5358988, -122.3383776, 2022-05-13T19:37:58.882224Z
39.5359009, -122.3383785, 2022-05-13T19:37:58.937780Z
39.535903, -122.3383796, 2022-05-13T19:37:58.993336Z
39.5359051, -122.3383806, 2022-05-13T19:37:59.048892Z
39.5359072, -122.3383816, 2022-05-13T19:37:59.104448Z
39.5359093, -122.3383826, 2022-05-13T19:37:59.160004Z
39.5359114, -122.3383836, 2022-05-13T19:37:59.215560Z
39.5359135, -122.3383846, 2022-05-13T19:37:59.271116Z
39.5359155, -122.3383856, 2022-05-13T19:37:59.326672Z
39.5359176, -122.3383865, 2022-05-13T19:37:59.382228Z
39.5359198, -122.3383875, 2022-05-13T19:37:59.437784Z
39.5359219, -122.3383885, 2022-05-13T19:37:59.493340Z
39.535924, -122.3383895, 2022-05-13T19:37:59.548896Z
39.5359261, -122.3383905, 2022-05-13T19:37:59.604452Z
39.5359282, -122.3383915, 2022-05-13T19:37:59.650000Z
39.5359303, -122.3383925, 2022-05-13T19:37:59.705556Z
39.5359324, -122.3383934, 2022-05-13T19:37:59.761112Z
39.5359346, -122.3383943, 2022-05-13T19:37:59.816668Z
39.5359367, -122.3383953, 2022-05-13T19:37:59.872224Z
39.5359387, -122.3383962, 2022-05-13T19:37:59.927780Z
39.5359408, -122.3383972, 2022-05-13T19:37:59.983336Z
39.5359429, -122.3383982, 2022-05-13T19:38:00.038892Z
39.5359451, -122.338399, 2022-05-13T19:38:00.094448Z
39.5359471, -122.3384, 2022-05-13T19:38:00.150004Z
39.5359492, -122.338401, 2022-05-13T19:38:00.205560Z
39.5359513, -122.3384019, 2022-05-13T19:38:00.261116Z
39.5359534, -122.3384029, 2022-05-13T19:38:00.316672Z
39.5359555, -122.3384038, 2022-05-13T19:38:00.372228Z
39.5359576, -122.3384047, 2022-05-13T19:38:00.427784Z
39.5359618, -122.3384065, 2022-05-13T19:38:00.483340Z
39.5359639, -122.3384074, 2022-05-13T19:38:00.538896Z
39.5359659, -122.3384085, 2022-05-13T19:38:00.594452Z
39.535968, -122.3384092, 2022-05-13T19:38:00.640000Z
39.5359703, -122.3384101, 2022-05-13T19:38:00.695556Z
39.5359724, -122.338411, 2022-05-13T19:38:00.751112Z
39.5359746, -122.3384117, 2022-05-13T19:38:00.806668Z
39.5359767, -122.3384125, 2022-05-13T19:38:00.862224Z
39.5359787, -122.3384135, 2022-05-13T19:38:00.917780Z
39.5359809, -122.3384143, 2022-05-13T19:38:00.973336Z
39.535983, -122.3384152, 2022-05-13T19:38:01.028892Z
39.5359851, -122.338416, 2022-05-13T19:38:01.084448Z
39.5359873, -122.3384169, 2022-05-13T19:38:01.140004Z
39.5359894, -122.3384176, 2022-05-13T19:38:01.195560Z
39.5359916, -122.3384185, 2022-05-13T19:38:01.251116Z
39.5359937, -122.3384193, 2022-05-13T19:38:01.306672Z
39.5359958, -122.3384201, 2022-05-13T19:38:01.362228Z
39.5359979, -122.3384209, 2022-05-13T19:38:01.417784Z
39.5360001, -122.3384217, 2022-05-13T19:38:01.473340Z
39.5360023, -122.3384224, 2022-05-13T19:38:01.528896Z
39.5360044, -122.3384232, 2022-05-13T19:38:01.584452Z
39.5360065, -122.3384239, 2022-05-13T19:38:01.685000Z
39.5360087, -122.3384247, 2022-05-13T19:38:01.740556Z
39.5360108, -122.3384255, 2022-05-13T19:38:01.796112Z
39.536013, -122.3384262, 2022-05-13T19:38:01.851668Z
39.5360151, -122.338427, 2022-05-13T19:38:01.907224Z
39.5360173, -122.3384277, 2022-05-13T19:38:01.962780Z
39.5360194, -122.3384284, 2022-05-13T19:38:02.018336Z
39.5360216, -122.3384291, 2022-05-13T19:38:02.073892Z
39.5360237, -122.3384298, 2022-05-13T19:38:02.129448Z
39.5360259, -122.3384305, 2022-05-13T19:38:02.185004Z
39.5360281, -122.3384312, 2022-05-13T19:38:02.240560Z
39.5360302, -122.3384318, 2022-05-13T19:38:02.296116Z
39.5360324, -122.3384324, 2022-05-13T19:38:02.351672Z
39.5360345, -122.3384331, 2022-05-13T19:38:02.407228Z
39.5360367, -122.3384338, 2022-05-13T19:38:02.462784Z
39.5360389, -122.3384344, 2022-05-13T19:38:02.518340Z
39.5360411, -122.3384351, 2022-05-13T19:38:02.573896Z
39.5360433, -122.3384357, 2022-05-13T19:38:02.629452Z
39.5360454, -122.3384363, 2022-05-13T19:38:02.620000Z
39.5360476, -122.3384368, 2022-05-13T19:38:02.675556Z
39.5360498, -122.3384374, 2022-05-13T19:38:02.731112Z
39.536052, -122.338438, 2022-05-13T19:38:02.786668Z
39.5360541, -122.3384387, 2022-05-13T19:38:02.842224Z
39.5360563, -122.3384392, 2022-05-13T19:38:02.897780Z
39.5360585, -122.3384398, 2022-05-13T19:38:02.953336Z
39.5360607, -122.3384403, 2022-05-13T19:38:03.008892Z
39.5360629, -122.338441, 2022-05-13T19:38:03.064448Z
39.5360651, -122.3384415, 2022-05-13T19:38:03.120004Z
39.5360672, -122.338442, 2022-05-13T19:38:03.175560Z
39.5360694, -122.3384425, 2022-05-13T19:38:03.231116Z
39.5360716, -122.3384431, 2022-05-13T19:38:03.286672Z
39.5360738, -122.3384436, 2022-05-13T19:38:03.342228Z
39.536076, -122.3384441, 2022-05-13T19:38:03.397784Z
39.5360782, -122.3384446, 2022-05-13T19:38:03.453340Z
39.5360804, -122.3384451, 2022-05-13T19:38:03.508896Z
39.5360825, -122.3384457, 2022-05-13T19:38:03.564452Z
39.5360847, -122.3384462, 2022-05-13T19:38:03.610000Z
39.5360869, -122.3384466, 2022-05-13T19:38:03.665556Z
39.5360891, -122.3384471, 2022-05-13T19:38:03.721112Z
39.5360913, -122.3384476, 2022-05-13T19:38:03.776668Z
39.5360934, -122.338448, 2022-05-13T19:38:03.832224Z
39.5360956, -122.3384485, 2022-05-13T19:38:03.887780Z
39.5360978, -122.338449, 2022-05-13T19:38:03.943336Z
39.5361, -122.3384494, 2022-05-13T19:38:03.998892Z
39.5361022, -122.3384498, 2022-05-13T19:38:04.054448Z
39.5361045, -122.3384503, 2022-05-13T19:38:04.110004Z
39.5361067, -122.3384507, 2022-05-13T19:38:04.165560Z
39.5361089, -122.338451, 2022-05-13T19:38:04.221116Z
39.5361111, -122.3384515, 2022-05-13T19:38:04.276672Z
39.5361133, -122.338452, 2022-05-13T19:38:04.332228Z
39.5361155, -122.3384524, 2022-05-13T19:38:04.387784Z
39.5361177, -122.3384528, 2022-05-13T19:38:04.443340Z
39.5361198, -122.3384533, 2022-05-13T19:38:04.498896Z
39.536122, -122.3384538, 2022-05-13T19:38:04.554452Z
39.5361242, -122.3384542, 2022-05-13T19:38:04.610008Z
39.5361264, -122.3384547, 2022-05-13T19:38:04.600000Z
39.5361286, -122.3384551, 2022-05-13T19:38:04.655556Z
39.5361308, -122.3384556, 2022-05-13T19:38:04.711112Z
39.536133, -122.338456, 2022-05-13T19:38:04.766668Z
39.5361352, -122.3384564, 2022-05-13T19:38:04.822224Z
39.5361374, -122.338457, 2022-05-13T19:38:04.877780Z
39.5361395, -122.3384575, 2022-05-13T19:38:04.933336Z
39.5361417, -122.3384579, 2022-05-13T19:38:04.988892Z
39.5361439, -122.3384584, 2022-05-13T19:38:05.044448Z
39.5361461, -122.3384589, 2022-05-13T19:38:05.100004Z
39.5361482, -122.3384594, 2022-05-13T19:38:05.155560Z
39.5361504, -122.3384598, 2022-05-13T19:38:05.211116Z
39.5361526, -122.3384602, 2022-05-13T19:38:05.266672Z
39.5361548, -122.3384607, 2022-05-13T19:38:05.322228Z
39.5361591, -122.3384615, 2022-05-13T19:38:05.377784Z
39.5361614, -122.3384621, 2022-05-13T19:38:05.433340Z
39.5361635, -122.3384625, 2022-05-13T19:38:05.488896Z
39.5361657, -122.338463, 2022-05-13T19:38:05.645000Z
39.5361679, -122.3384634, 2022-05-13T19:38:05.700556Z
39.53617, -122.3384639, 2022-05-13T19:38:05.756112Z
39.5361722, -122.3384644, 2022-05-13T19:38:05.811668Z
39.5361744, -122.3384647, 2022-05-13T19:38:05.867224Z
39.5361767, -122.3384652, 2022-05-13T19:38:05.922780Z
39.5361789, -122.3384657, 2022-05-13T19:38:05.978336Z
39.536181, -122.3384661, 2022-05-13T19:38:06.033892Z
39.5361832, -122.3384666, 2022-05-13T19:38:06.089448Z
39.5361853, -122.338467, 2022-05-13T19:38:06.145004Z
39.5361875, -122.3384674, 2022-05-13T19:38:06.200560Z
39.5361898, -122.3384678, 2022-05-13T19:38:06.256116Z
39.536192, -122.3384682, 2022-05-13T19:38:06.311672Z
39.5361942, -122.3384686, 2022-05-13T19:38:06.367228Z
39.5361963, -122.3384691, 2022-05-13T19:38:06.422784Z
39.5361986, -122.3384695, 2022-05-13T19:38:06.478340Z
39.5362007, -122.3384699, 2022-05-13T19:38:06.533896Z
39.5362029, -122.3384703, 2022-05-13T19:38:06.589452Z
39.5362051, -122.3384707, 2022-05-13T19:38:06.690000Z
39.5362073, -122.3384711, 2022-05-13T19:38:06.745556Z
39.5362095, -122.3384715, 2022-05-13T19:38:06.801112Z
39.5362117, -122.338472, 2022-05-13T19:38:06.856668Z
39.5362139, -122.3384724, 2022-05-13T19:38:06.912224Z
39.5362161, -122.3384728, 2022-05-13T19:38:06.967780Z
39.5362182, -122.3384733, 2022-05-13T19:38:07.023336Z
39.5362204, -122.3384737, 2022-05-13T19:38:07.078892Z
39.5362226, -122.3384741, 2022-05-13T19:38:07.134448Z
39.5362248, -122.3384745, 2022-05-13T19:38:07.190004Z
39.536227, -122.3384749, 2022-05-13T19:38:07.245560Z
39.5362292, -122.3384754, 2022-05-13T19:38:07.301116Z
39.5362314, -122.3384758, 2022-05-13T19:38:07.356672Z
39.5362336, -122.3384762, 2022-05-13T19:38:07.412228Z
39.5362357, -122.3384766, 2022-05-13T19:38:07.467784Z
39.536238, -122.338477, 2022-05-13T19:38:07.523340Z
39.5362401, -122.3384774, 2022-05-13T19:38:07.578896Z
39.5362423, -122.3384779, 2022-05-13T19:38:07.634452Z
39.5362445, -122.3384783, 2022-05-13T19:38:07.625000Z
39.5362467, -122.3384786, 2022-05-13T19:38:07.680556Z
39.5362489, -122.338479, 2022-05-13T19:38:07.736112Z
39.536251, -122.3384795, 2022-05-13T19:38:07.791668Z
39.5362533, -122.3384799, 2022-05-13T19:38:07.847224Z
39.5362554, -122.3384804, 2022-05-13T19:38:07.902780Z
39.5362576, -122.3384808, 2022-05-13T19:38:07.958336Z
39.5362598, -122.3384811, 2022-05-13T19:38:08.013892Z
39.536262, -122.3384816, 2022-05-13T19:38:08.069448Z
39.5362641, -122.338482, 2022-05-13T19:38:08.125004Z
39.5362663, -122.3384824, 2022-05-13T19:38:08.180560Z
39.5362685, -122.3384828, 2022-05-13T19:38:08.236116Z
39.5362707, -122.3384831, 2022-05-13T19:38:08.291672Z
39.5362728, -122.3384835, 2022-05-13T19:38:08.347228Z
39.536275, -122.3384839, 2022-05-13T19:38:08.402784Z
39.5362772, -122.3384843, 2022-05-13T19:38:08.458340Z
39.5362794, -122.3384847, 2022-05-13T19:38:08.513896Z
39.5362816, -122.3384851, 2022-05-13T19:38:08.569452Z
39.5362838, -122.3384854, 2022-05-13T19:38:08.670000Z
39.5362859, -122.3384859, 2022-05-13T19:38:08.725556Z
39.5362881, -122.3384863, 2022-05-13T19:38:08.781112Z
39.5362903, -122.3384867, 2022-05-13T19:38:08.836668Z
39.5362925, -122.338487, 2022-05-13T19:38:08.892224Z
39.5362946, -122.3384874, 2022-05-13T19:38:08.947780Z
39.5362968, -122.3384877, 2022-05-13T19:38:09.003336Z
39.536299, -122.3384881, 2022-05-13T19:38:09.058892Z
39.5363012, -122.3384885, 2022-05-13T19:38:09.114448Z
39.5363034, -122.3384889, 2022-05-13T19:38:09.170004Z
39.5363056, -122.3384892, 2022-05-13T19:38:09.225560Z
39.5363077, -122.3384897, 2022-05-13T19:38:09.281116Z
39.53631, -122.3384901, 2022-05-13T19:38:09.336672Z
39.5363121, -122.3384905, 2022-05-13T19:38:09.392228Z
39.5363143, -122.3384909, 2022-05-13T19:38:09.447784Z
39.5363165, -122.3384913, 2022-05-13T19:38:09.503340Z
39.5363187, -122.3384917, 2022-05-13T19:38:09.558896Z
39.5363209, -122.3384922, 2022-05-13T19:38:09.614452Z
39.536323, -122.3384925, 2022-05-13T19:38:09.670008Z
39.5363251, -122.3384929, 2022-05-13T19:38:09.660000Z
39.5363274, -122.3384934, 2022-05-13T19:38:09.715556Z
39.5363296, -122.3384938, 2022-05-13T19:38:09.771112Z
39.5363317, -122.3384942, 2022-05-13T19:38:09.826668Z
39.5363339, -122.3384947, 2022-05-13T19:38:09.882224Z
39.536336, -122.3384951, 2022-05-13T19:38:09.937780Z
39.5363382, -122.3384955, 2022-05-13T19:38:09.993336Z
39.5363404, -122.3384959, 2022-05-13T19:38:10.048892Z
39.5363426, -122.3384963, 2022-05-13T19:38:10.104448Z
39.5363448, -122.3384968, 2022-05-13T19:38:10.160004Z
39.536347, -122.3384972, 2022-05-13T19:38:10.215560Z
39.5363492, -122.3384976, 2022-05-13T19:38:10.271116Z
39.5363535, -122.3384984, 2022-05-13T19:38:10.326672Z
39.5363557, -122.3384989, 2022-05-13T19:38:10.382228Z
39.5363579, -122.3384993, 2022-05-13T19:38:10.437784Z
39.5363602, -122.3384997, 2022-05-13T19:38:10.493340Z
39.5363623, -122.3385001, 2022-05-13T19:38:10.548896Z
39.5363645, -122.3385005, 2022-05-13T19:38:10.650000Z
39.5363667, -122.3385009, 2022-05-13T19:38:10.705556Z
39.5363689, -122.3385014, 2022-05-13T19:38:10.761112Z
39.5363711, -122.3385018, 2022-05-13T19:38:10.816668Z
39.5363733, -122.3385023, 2022-05-13T19:38:10.872224Z
39.5363755, -122.3385027, 2022-05-13T19:38:10.927780Z
39.5363777, -122.3385031, 2022-05-13T19:38:10.983336Z
39.5363799, -122.3385035, 2022-05-13T19:38:11.038892Z
39.536382, -122.338504, 2022-05-13T19:38:11.094448Z
39.5363842, -122.3385043, 2022-05-13T19:38:11.150004Z
39.5363865, -122.3385048, 2022-05-13T19:38:11.205560Z
39.5363886, -122.3385052, 2022-05-13T19:38:11.261116Z
39.5363908, -122.3385057, 2022-05-13T19:38:11.316672Z
39.536393, -122.3385061, 2022-05-13T19:38:11.372228Z
39.5363973, -122.3385069, 2022-05-13T19:38:11.427784Z
39.5363995, -122.3385074, 2022-05-13T19:38:11.483340Z
39.5364016, -122.3385078, 2022-05-13T19:38:11.538896Z
39.5364038, -122.3385083, 2022-05-13T19:38:11.640000Z
39.536406, -122.3385088, 2022-05-13T19:38:11.695556Z
39.5364082, -122.3385093, 2022-05-13T19:38:11.751112Z
39.5364104, -122.3385098, 2022-05-13T19:38:11.806668Z
39.5364126, -122.3385102, 2022-05-13T19:38:11.862224Z
39.5364147, -122.3385107, 2022-05-13T19:38:11.917780Z
39.5364169, -122.3385112, 2022-05-13T19:38:11.973336Z
39.5364191, -122.3385116, 2022-05-13T19:38:12.028892Z
39.5364213, -122.338512, 2022-05-13T19:38:12.084448Z
39.5364234, -122.3385125, 2022-05-13T19:38:12.140004Z
39.5364256, -122.3385129, 2022-05-13T19:38:12.195560Z
39.5364278, -122.3385133, 2022-05-13T19:38:12.251116Z
39.5364299, -122.3385138, 2022-05-13T19:38:12.306672Z
39.5364321, -122.3385142, 2022-05-13T19:38:12.362228Z
39.5364343, -122.3385146, 2022-05-13T19:38:12.417784Z
39.5364364, -122.3385151, 2022-05-13T19:38:12.473340Z
39.5364386, -122.3385156, 2022-05-13T19:38:12.528896Z
39.5364407, -122.338516, 2022-05-13T19:38:12.584452Z
39.5364428, -122.3385164, 2022-05-13T19:38:12.630000Z
39.536445, -122.3385169, 2022-05-13T19:38:12.685556Z
39.5364472, -122.3385174, 2022-05-13T19:38:12.741112Z
39.5364494, -122.3385178, 2022-05-13T19:38:12.796668Z
39.5364515, -122.3385182, 2022-05-13T19:38:12.852224Z
39.5364536, -122.3385187, 2022-05-13T19:38:12.907780Z
39.5364558, -122.3385191, 2022-05-13T19:38:12.963336Z
39.5364579, -122.3385195, 2022-05-13T19:38:13.018892Z
39.5364601, -122.33852, 2022-05-13T19:38:13.074448Z
39.5364622, -122.3385205, 2022-05-13T19:38:13.130004Z
39.5364644, -122.3385209, 2022-05-13T19:38:13.185560Z
39.5364665, -122.3385214, 2022-05-13T19:38:13.241116Z
39.5364687, -122.3385218, 2022-05-13T19:38:13.296672Z
39.536473, -122.3385227, 2022-05-13T19:38:13.352228Z
39.5364752, -122.3385231, 2022-05-13T19:38:13.407784Z
39.5364773, -122.3385236, 2022-05-13T19:38:13.463340Z
39.5364794, -122.3385241, 2022-05-13T19:38:13.518896Z
39.5364816, -122.3385246, 2022-05-13T19:38:13.620000Z
39.5364837, -122.3385249, 2022-05-13T19:38:13.675556Z
39.5364859, -122.3385254, 2022-05-13T19:38:13.731112Z
39.536488, -122.3385258, 2022-05-13T19:38:13.786668Z
39.5364902, -122.3385263, 2022-05-13T19:38:13.842224Z
39.5364923, -122.3385268, 2022-05-13T19:38:13.897780Z
39.5364944, -122.3385272, 2022-05-13T19:38:13.953336Z
39.5364966, -122.3385277, 2022-05-13T19:38:14.008892Z
